FIPS,State,"County, State",Year,Cost Per Meal,Weighted weekly $ needed by FI,Weighted Annual Food Budget Shortfall,FIPS_match,FIPS_count,State_count,County,GROC16,GROC20,PCH_GROC_16_20,GROCPTH16,GROCPTH20,PCH_GROCPTH_16_20,GEO_ID,NAME,Total_Households,Total_Below_Poverty,SNAP_Total_Households,SNAP_Below_Poverty,SNAP_Participation_Rate_Pct,No_SNAP_Total_Households,No_SNAP_Below_Poverty_Gap,FIPS_count,Name,Median_Household_Income,Median_Income_Lower_Bound,Median_Income_Upper_Bound,county_fips,mean_commute_time,pct_households_no_vehicle,county_fips_acs_p,poverty_rate,county_fips_censu,total_population,land_area_sqmi,population_density,fips,state_abbr,min_wage_2023
6041,CA,"Marin County, California",2023,5.27,32.91,25714000.0,6041,6041,CA,Marin,70.0,75.0,7.14285714285714,0.2684852182865142,0.2914522886276245,8.554314642603856,6041,"Marin County, California",103018,7806,5615,2151,5.5,97403,5655,6041,Marin County,139197.0,132371.0,146023.0,6041,27.4,0.0490885088042866,6041,8.3,6041,257969,520.141,495.9597493756501,6041,CA,15.5
6043,CA,"Mariposa County, California",2023,4.15,25.96,1929000.0,6043,6043,CA,Mariposa,5.0,5.0,0.0,0.2857469320297241,0.2913752794265747,1.969696527228204,6043,"Mariposa County, California",7508,985,1003,409,13.4,6505,576,6043,Mariposa County,64352.0,55914.0,72790.0,6043,33.9,0.0462173681406499,6043,14.0,6043,17082,1448.84,11.790121752574477,6043,CA,15.5
6045,CA,"Mendocino County, California",2023,4.23,26.44,11364000.0,6045,6045,CA,Mendocino,46.0,41.0,-10.86956521739131,0.5268040299415588,0.4764062762260437,-9.566698592094305,6045,"Mendocino County, California",34842,5437,6072,2307,17.4,28770,3130,6045,Mendocino County,65891.0,60908.0,70874.0,6045,21.5,0.0727857183858561,6045,15.4,6045,90244,3506.807,25.73395114130889,6045,CA,15.5
6047,CA,"Merced County, California",2023,3.59,22.44,34346000.0,6047,6047,CA,Merced,68.0,55.0,-19.11764705882353,0.2543292045593262,0.1969547271728515,-22.55913845438506,6047,"Merced County, California",86055,16320,18102,7806,21.0,67953,8514,6047,Merced County,58962.0,55072.0,62852.0,6047,31.3,0.0730811690198129,6047,19.1,6047,290201,1938.004,149.74220899440868,6047,CA,15.5
6049,CA,"Modoc County, California",2023,4.11,25.66,1152000.0,6049,6049,CA,Modoc,4.0,5.0,25.0,0.4465780854225159,0.5705808401107788,27.7673174604933,6049,"Modoc County, California",3267,459,456,186,14.0,2811,273,6049,Modoc County,51996.0,45471.0,58521.0,6049,22.5,0.0471380471380471,6049,17.9,6049,8600,3948.233,2.178189585062482,6049,CA,15.5
6051,CA,"Mono County, California",2023,4.23,26.46,1164000.0,6051,6051,CA,Mono,6.0,6.0,0.0,0.4208754301071167,0.4128251075744628,-1.9127565918031657,6051,"Mono County, California",5744,373,266,126,4.6,5478,247,6051,Mono County,82973.0,72523.0,93423.0,6051,17.1,0.0414345403899721,6051,8.6,6051,13148,3048.904,4.312369297295028,6051,CA,15.5
6053,CA,"Monterey County, California",2023,3.76,23.46,43986000.0,6053,6053,CA,Monterey,112.0,121.0,8.03571428571428,0.2584003210067749,0.2808037102222443,8.670031495387342,6053,"Monterey County, California",132489,15708,12764,4114,9.6,119725,11594,6053,Monterey County,86809.0,83139.0,90479.0,6053,25.4,0.04727939678011,6053,12.7,6053,437613,3281.718,133.34875208655956,6053,CA,15.5
6055,CA,"Napa County, California",2023,4.61,28.81,13326000.0,6055,6055,CA,Napa,40.0,37.0,-7.499999999999996,0.2841353118419647,0.2721288502216339,-4.225614036670232,6055,"Napa County, California",49763,4100,3425,1012,6.9,46338,3088,6055,Napa County,100469.0,92506.0,108432.0,6055,24.9,0.0482085083294817,6055,8.5,6055,134869,751.975,179.35303700255992,6055,CA,15.5
6057,CA,"Nevada County, California",2023,5.05,31.56,11564000.0,6057,6057,CA,Nevada,25.0,29.0,15.999999999999988,0.2526809573173522,0.2911471128463745,15.22321109489506,6057,"Nevada County, California",42865,5198,3454,1271,8.1,39411,3927,6057,Nevada County,87142.0,82265.0,92019.0,6057,23.6,0.0422722500874839,6057,11.0,6057,102481,957.76,107.0007099899766,6057,CA,15.5
6059,CA,"Orange County, California",2023,3.96,24.74,270064000.0,6059,6059,CA,Orange,496.0,509.0,2.620967741935476,0.1567498743534088,0.1607271879911423,2.537363206279952,6059,"Orange County, California",1082960,105401,91924,27033,8.5,991036,78368,6059,Orange County,109768.0,108016.0,111520.0,6059,26.7,0.0476222575164364,6059,9.5,6059,3165820,792.861,3992.906701174607,6059,CA,15.5
6061,CA,"Placer County, California",2023,4.39,27.46,33009000.0,6061,6061,CA,Placer,64.0,65.0,1.5625,0.1688449382781981,0.1613103300333023,-4.46244247635158,6061,"Placer County, California",157954,11831,9051,2644,5.7,148903,9187,6061,Placer County,110020.0,105620.0,114420.0,6061,27.4,0.0417969788672651,6061,6.8,6061,419156,1407.084,297.8898203660904,6061,CA,15.5
6063,CA,"Plumas County, California",2023,4.11,25.66,2242000.0,6063,6063,CA,Plumas,9.0,11.0,22.22222222222223,0.4815151691436768,0.57995468378067,20.44369958521921,6063,"Plumas County, California",8054,835,1085,417,13.5,6969,418,6063,Plumas County,64121.0,57185.0,71057.0,6063,19.8,0.0656816488701266,6063,10.6,6063,19423,2553.062,7.6077275052466415,6063,CA,15.5
6065,CA,"Riverside County, California",2023,3.55,22.16,198292000.0,6065,6065,CA,Riverside,349.0,353.0,1.1461318051575913,0.146744579076767,0.1418133080005646,-3.360445140275115,6065,"Riverside County, California",775335,84094,97172,27204,12.5,678163,56890,6065,Riverside County,90251.0,88878.0,91624.0,6065,33.8,0.0430072162355626,6065,10.6,6065,2478600,7209.253,343.808158764854,6065,CA,15.5
6067,CA,"Sacramento County, California",2023,3.79,23.69,147790000.0,6067,6067,CA,Sacramento,275.0,294.0,6.909090909090909,0.1819503903388977,0.1885647624731064,3.6352613049572815,6067,"Sacramento County, California",571057,68493,81145,29623,14.2,489912,38870,6067,Sacramento County,89984.0,88375.0,91593.0,6067,27.3,0.0657307414146048,6067,12.5,6067,1594006,965.28,1651.3405436764465,6067,CA,15.5
6069,CA,"San Benito County, California",2023,4.56,28.5,6519000.0,6069,6069,CA,San Benito,9.0,9.0,0.0,0.1518474817276001,0.1405042558908463,-7.470144191855954,6069,"San Benito County, California",20561,1581,2169,476,10.5,18392,1105,6069,San Benito County,105112.0,98796.0,111428.0,6069,36.6,0.0302514469140606,6069,6.7,6069,67290,1388.652,48.4570648369786,6069,CA,15.5
6071,CA,"San Bernardino County, California",2023,3.4,21.27,187981000.0,6071,6071,CA,San Bernardino,309.0,308.0,-0.3236245954692518,0.145020991563797,0.1406917572021484,-2.9852466977127614,6071,"San Bernardino County, California",674915,89620,106798,36337,15.8,568117,53283,6071,San Bernardino County,84576.0,82853.0,86299.0,6071,32.6,0.0462665669010171,6071,13.3,6071,2197104,20068.167,109.48204686556574,6071,CA,15.5
6073,CA,"San Diego County, California",2023,3.84,24.02,287566000.0,6073,6073,CA,San Diego,579.0,577.0,-0.3454231433506094,0.1751646250486373,0.1731470823287963,-1.151798041003316,6073,"San Diego County, California",1171278,115837,116541,38331,9.9,1054737,77506,6073,San Diego County,103476.0,102355.0,104597.0,6073,25.5,0.0549041303601706,6073,10.3,6073,3288774,4210.46,781.0961272640044,6073,CA,15.5
6075,CA,"San Francisco County, California",2023,4.97,31.09,100119000.0,6075,6075,CA,San Francisco,358.0,347.0,-3.072625698324027,0.4108600318431854,0.4004126489162445,-2.542808284386355,6075,"San Francisco County, California",363970,42654,41556,18472,11.4,322414,24182,6075,San Francisco County,125456.0,120601.0,130311.0,6075,30.4,0.3016210127208286,6075,11.2,6075,830235,46.7,17778.051391862955,6075,CA,15.5
6077,CA,"San Joaquin County, California",2023,3.77,23.54,76505000.0,6077,6077,CA,San Joaquin,160.0,184.0,14.999999999999988,0.2183817327022551,0.2395936250686646,9.713217357483783,6077,"San Joaquin County, California",245250,30081,38226,12436,15.6,207024,17645,6077,San Joaquin County,86211.0,83151.0,89271.0,6077,34.1,0.0510825688073394,6077,12.4,6077,797334,1392.238,572.6994953449051,6077,CA,15.5
6079,CA,"San Luis Obispo County, California",2023,4.41,27.53,27711000.0,6079,6079,CA,San Luis Obispo,69.0,60.0,-13.04347826086957,0.2447815388441086,0.2125782519578934,-13.15592958451175,6079,"San Luis Obispo County, California",109503,13169,8972,3095,8.2,100531,10074,6079,San Luis Obispo County,89809.0,85787.0,93831.0,6079,22.3,0.0378619763842086,6079,12.9,6079,281555,3300.842,85.29793307283414,6079,CA,15.5
6081,CA,"San Mateo County, California",2023,4.64,28.99,62614000.0,6081,6081,CA,San Mateo,182.0,181.0,-0.5494505494505475,0.2370013892650604,0.2386892884969711,0.7121895939702582,6081,"San Mateo County, California",264419,17036,13399,3379,5.1,251020,13657,6081,San Mateo County,151004.0,147822.0,154186.0,6081,26.4,0.0575941970887114,6081,6.7,6081,742340,448.606,1654.7705558998318,6081,CA,15.5
6083,CA,"Santa Barbara County, California",2023,3.82,23.85,42035000.0,6083,6083,CA,Santa Barbara,120.0,124.0,3.333333333333344,0.270202100276947,0.2787982821464539,3.181389730389239,6083,"Santa Barbara County, California",149608,19709,16287,6460,10.9,133321,13249,6083,Santa Barbara County,90155.0,86590.0,93720.0,6083,20.8,0.0593617988342869,6083,14.7,6083,443701,2733.941,162.29355351852877,6083,CA,15.5
6085,CA,"Santa Clara County, California",2023,4.31,26.94,153576000.0,6085,6085,CA,Santa Clara,348.0,334.0,-4.022988505747128,0.1804844439029693,0.1751345694065094,-2.964174851177825,6085,"Santa Clara County, California",659353,47303,43418,12751,6.6,615935,34552,6085,Santa Clara County,154573.0,151645.0,157501.0,6085,26.2,0.0598313801560014,6085,7.1,6085,1902047,1291.084,1473.2170796013272,6085,CA,15.5
6087,CA,"Santa Cruz County, California",2023,4.88,30.52,30568000.0,6087,6087,CA,Santa Cruz,71.0,65.0,-8.450704225352112,0.2586747109889984,0.2408076375722885,-6.90715893656485,6087,"Santa Cruz County, California",96898,10854,9588,3503,9.9,87310,7351,6087,Santa Cruz County,102723.0,96853.0,108593.0,6087,25.7,0.0518792957542983,6087,11.6,6087,264926,445.106,595.1975484491335,6087,CA,15.5
6089,CA,"Shasta County, California",2023,3.91,24.4,19661000.0,6089,6089,CA,Shasta,35.0,41.0,17.14285714285715,0.1959774196147919,0.2290157377719878,16.85822694376491,6089,"Shasta County, California",71232,9766,9569,4060,13.4,61663,5706,6089,Shasta County,71935.0,67289.0,76581.0,6089,19.8,0.0633984725965858,6089,13.3,6089,181436,3775.651,48.05422958848686,6089,CA,15.5
6091,CA,"Sierra County, California",2023,5.05,31.56,354000.0,6091,6091,CA,Sierra,1.0,,,0.3382949829101563,,,6091,"Sierra County, California",1219,84,119,4,9.8,1100,80,6091,Sierra County,67675.0,58751.0,76599.0,6091,24.3,0.0648072190319934,6091,4.4,6091,2746,953.168,2.880919208366206,6091,CA,15.5
6093,CA,"Siskiyou County, California",2023,3.83,23.95,5092000.0,6093,6093,CA,Siskiyou,19.0,14.0,-26.31578947368422,0.4377678334712982,0.323736846446991,-26.04827908896225,6093,"Siskiyou County, California",19079,3319,2953,1339,15.5,16126,1980,6093,Siskiyou County,58975.0,53910.0,64040.0,6093,21.2,0.0612715551129514,6093,16.4,6093,43466,6278.767,6.922696765145131,6093,CA,15.5
6095,CA,"Solano County, California",2023,3.81,23.8,38078000.0,6095,6095,CA,Solano,72.0,73.0,1.388888888888884,0.1640711575746536,0.1633347123861312,-0.4488571906291594,6095,"Solano County, California",157512,16277,17882,6092,11.4,139630,10185,6095,Solano County,99117.0,95455.0,102779.0,6095,31.0,0.0494946416780943,6095,10.0,6095,451918,821.736,549.9552167606141,6095,CA,15.5
6097,CA,"Sonoma County, California",2023,4.56,28.52,47741000.0,6097,6097,CA,Sonoma,140.0,141.0,0.7142857142857117,0.2786374688148499,0.2878614366054534,3.310383140442896,6097,"Sonoma County, California",190998,17032,15299,5126,8.0,175699,11906,6097,Sonoma County,100157.0,97064.0,103250.0,6097,25.1,0.0482884637535471,6097,8.9,6097,485040,1575.337,307.8960247870773,6097,CA,15.5
6099,CA,"Stanislaus County, California",2023,3.8,23.73,56646000.0,6099,6099,CA,Stanislaus,131.0,124.0,-5.343511450381677,0.2430489808320998,0.225421354174614,-7.252705441156848,6099,"Stanislaus County, California",177874,24248,27603,9807,15.5,150271,14441,6099,Stanislaus County,81582.0,78802.0,84362.0,6099,30.8,0.0555674241316887,6099,13.5,6099,553990,1496.15,370.2770444139959,6099,CA,15.5
6101,CA,"Sutter County, California",2023,3.62,22.63,10793000.0,6101,6101,CA,Sutter,21.0,22.0,4.761904761904767,0.219277635216713,0.228251278400421,4.092365906281104,6101,"Sutter County, California",33292,4944,4385,1472,13.2,28907,3472,6101,Sutter County,71968.0,66402.0,77534.0,6101,27.1,0.0553586447194521,6101,14.4,6101,98857,602.696,164.02464924273596,6101,CA,15.5
6103,CA,"Tehama County, California",2023,3.66,22.85,7028000.0,6103,6103,CA,Tehama,10.0,10.0,0.0,0.1575597077608109,0.1550531834363937,-1.590840932646453,6103,"Tehama County, California",24788,3950,3457,1544,13.9,21331,2406,6103,Tehama County,58333.0,52122.0,64544.0,6103,23.4,0.061400677747297,6103,15.6,6103,65167,2949.137,22.09697277542549,6103,CA,15.5
6105,CA,"Trinity County, California",2023,3.91,24.4,1888000.0,6105,6105,CA,Trinity,9.0,7.0,-22.22222222222222,0.7016449570655822,0.573018968105316,-18.33206205859519,6105,"Trinity County, California",5585,1015,619,291,11.1,4966,724,6105,Trinity County,52079.0,45459.0,58699.0,6105,27.2,0.0551477170993733,6105,20.7,6105,15860,3179.268,4.988569695917425,6105,CA,15.5
6107,CA,"Tulare County, California",2023,3.48,21.75,54090000.0,6107,6107,CA,Tulare,119.0,112.0,-5.882352941176472,0.259264349937439,0.238969013094902,-7.828047646131918,6107,"Tulare County, California",143195,23265,34511,12576,24.1,108684,10689,6107,Tulare County,71368.0,68543.0,74193.0,6107,23.7,0.045301861098502,6107,17.9,6107,478693,4823.899,99.23362823309526,6107,CA,15.5
6109,CA,"Tuolumne County, California",2023,4.23,26.46,6125000.0,6109,6109,CA,Tuolumne,16.0,15.0,-6.25,0.2977907657623291,0.275153636932373,-7.60168931766778,6109,"Tuolumne County, California",22690,2259,2662,939,11.7,20028,1320,6109,Tuolumne County,72329.0,64719.0,79939.0,6109,30.0,0.0518289995592772,6109,10.4,6109,54498,2220.911,24.538578988532183,6109,CA,15.5
6111,CA,"Ventura County, California",2023,3.96,24.75,72122000.0,6111,6111,CA,Ventura,167.0,175.0,4.79041916167664,0.1971848607063292,0.207989901304245,5.479650191810492,6111,"Ventura County, California",280360,25225,23939,6839,8.5,256421,18386,6111,Ventura County,106526.0,102615.0,110437.0,6111,25.6,0.0413718076758453,6111,9.3,6111,837469,1840.775,454.954570765031,6111,CA,15.5
6113,CA,"Yolo County, California",2023,3.95,24.69,21262000.0,6113,6113,CA,Yolo,44.0,41.0,-6.818181818181824,0.2041109800338745,0.1865943372249603,-8.581920877557446,6113,"Yolo County, California",76693,12797,10072,4184,13.1,66621,8613,6113,Yolo County,91192.0,86864.0,95520.0,6113,24.0,0.0761607969436584,6113,16.7,6113,220564,1012.988,217.73604425718764,6113,CA,15.5
6115,CA,"Yuba County, California",2023,3.44,21.47,8251000.0,6115,6115,CA,Yuba,10.0,12.0,20.0,0.1334757059812546,0.1497005969285965,12.1556884288895,6115,"Yuba County, California",28635,3819,5516,1811,19.3,23119,2008,6115,Yuba County,71493.0,65895.0,77091.0,6115,32.4,0.0635585821547057,6115,14.2,6115,84507,632.006,133.71233817400469,6115,CA,15.5
8001,CO,"Adams County, Colorado",2023,3.67,22.93,45626000.0,8001,8001,CO,Adams,63.0,63.0,0.0,0.126573383808136,0.1211811155080795,-4.26019131180867,8001,"Adams County, Colorado",188730,18306,19524,6350,10.3,169206,11956,8001,Adams County,95278.0,91022.0,99534.0,8001,29.8,0.0466274572140094,8001,9.8,8001,530225,1166.74,454.4500059996229,8001,CO,13.65
8003,CO,"Alamosa County, Colorado",2023,4.23,26.43,2349000.0,8003,8003,CO,Alamosa,4.0,3.0,-25.0,0.2492677718400954,0.1854140907526016,-25.61650092834939,8003,"Alamosa County, Colorado",6648,1280,1900,801,28.6,4748,479,8003,Alamosa County,50056.0,45381.0,54731.0,8003,15.9,0.0788206979542719,8003,17.2,8003,16581,722.645,22.944876114828165,8003,CO,13.65
8005,CO,"Arapahoe County, Colorado",2023,3.9,24.35,57111000.0,8005,8005,CO,Arapahoe,95.0,94.0,-1.052631578947372,0.1485291719436646,0.1429762244224548,-3.738624169611537,8005,"Arapahoe County, Colorado",257232,20788,19911,6968,7.7,237321,13820,8005,Arapahoe County,97560.0,93728.0,101392.0,8005,27.1,0.0534770168563786,8005,8.6,8005,659844,797.884,826.9923948844694,8005,CO,13.65
8007,CO,"Archuleta County, Colorado",2023,4.46,27.87,1522000.0,8007,8007,CO,Archuleta,3.0,,,0.2337540835142135,,,8007,"Archuleta County, Colorado",5921,510,409,105,6.9,5512,405,8007,Archuleta County,74432.0,67070.0,81794.0,8007,22.2,0.0361425434892754,8007,8.2,8007,13900,1350.088,10.295625174062728,8007,CO,13.65
8009,CO,"Baca County, Colorado",2023,3.1,19.4,371000.0,8009,8009,CO,Baca,1.0,,,0.2829654812812805,,,8009,"Baca County, Colorado",1657,432,353,256,21.3,1304,176,8009,Baca County,47421.0,41348.0,53494.0,8009,12.1,0.0549185274592637,8009,24.6,8009,3428,2554.993,1.3416866504135236,8009,CO,13.65
8011,CO,"Bent County, Colorado",2023,3.52,22.01,794000.0,8011,8011,CO,Bent,2.0,,,0.3429355323314666,,,8011,"Bent County, Colorado",1875,516,402,268,21.4,1473,248,8011,Bent County,44960.0,39088.0,50832.0,8011,22.2,0.0309333333333333,8011,28.4,8011,5549,1512.847,3.667918831183854,8011,CO,13.65
8013,CO,"Boulder County, Colorado",2023,4.45,27.81,31936000.0,8013,8013,CO,Boulder,61.0,60.0,-1.639344262295084,0.1895817071199417,0.1833903342485428,-3.265807110536179,8013,"Boulder County, Colorado",137008,15787,8034,2916,5.9,128974,12871,8013,Boulder County,97170.0,90649.0,103691.0,8013,22.3,0.0516758145509751,8013,11.2,8013,328961,726.385,452.8741645270759,8013,CO,13.65
8014,CO,"Broomfield County, Colorado",2023,4.19,26.2,6207000.0,8014,8014,CO,Broomfield,6.0,6.0,0.0,0.0900954976677894,0.0830610767006874,-7.807738620902215,8014,"Broomfield County, Colorado",31760,1908,1212,344,3.8,30548,1564,8014,Broomfield County,113162.0,106828.0,119496.0,8014,25.5,0.0376889168765743,8014,6.2,8014,76304,32.968,2314.486775054598,8014,CO,13.65
8015,CO,"Chaffee County, Colorado",2023,3.71,23.21,1717000.0,8015,8015,CO,Chaffee,7.0,9.0,28.57142857142858,0.3657262325286865,0.4356033205986022,19.1063921192568,8015,"Chaffee County, Colorado",9863,1080,695,306,7.0,9168,774,8015,Chaffee County,75298.0,67102.0,83494.0,8015,18.1,0.0165264118422386,8015,8.3,8015,20178,1013.408,19.91103287126212,8015,CO,13.65
8017,CO,"Cheyenne County, Colorado",2023,3.14,19.59,131000.0,8017,8017,CO,Cheyenne,2.0,,,1.082251071929932,,,8017,"Cheyenne County, Colorado",785,64,69,23,8.8,716,41,8017,Cheyenne County,63177.0,56297.0,70057.0,8017,15.1,0.0025477707006369,8017,8.2,8017,1741,1778.276,0.9790381245655904,8017,CO,13.65
8019,CO,"Clear Creek County, Colorado",2023,4.19,26.16,786000.0,8019,8019,CO,Clear Creek,1.0,,,0.1068947091698647,,,8019,"Clear Creek County, Colorado",4677,312,281,99,6.0,4396,213,8019,Clear Creek County,94093.0,82715.0,105471.0,8019,28.4,0.0440453282018387,8019,6.4,8019,9262,395.073,23.443768619976563,8019,CO,13.65
8021,CO,"Conejos County, Colorado",2023,4.11,25.66,911000.0,8021,8021,CO,Conejos,3.0,3.0,0.0,0.372948795557022,0.368414580821991,-1.215774065782671,8021,"Conejos County, Colorado",3164,461,514,251,16.2,2650,210,8021,Conejos County,53174.0,47949.0,58399.0,8021,23.4,0.0480404551201011,8021,11.7,8021,7530,1287.428,5.848870771802384,8021,CO,13.65
8023,CO,"Costilla County, Colorado",2023,4.11,25.66,537000.0,8023,8023,CO,Costilla,2.0,,,0.5417118072509765,,,8023,"Costilla County, Colorado",1651,498,481,261,29.1,1170,237,8023,Costilla County,38731.0,33679.0,43783.0,8023,26.1,0.0539067231980617,8023,21.0,8023,3607,1227.593,2.9382702573246995,8023,CO,13.65
8025,CO,"Crowley County, Colorado",2023,3.56,22.23,667000.0,8025,8025,CO,Crowley,1.0,,,0.189537525177002,,,8025,"Crowley County, Colorado",1337,314,300,193,22.4,1037,121,8025,Crowley County,46979.0,41585.0,52373.0,8025,28.9,0.0471204188481675,8025,19.4,8025,5647,787.428,7.171449326160614,8025,CO,13.65
8027,CO,"Custer County, Colorado",2023,3.61,22.58,418000.0,8027,8027,CO,Custer,2.0,,,0.4365859031677246,,,8027,"Custer County, Colorado",2672,326,204,98,7.6,2468,228,8027,Custer County,77137.0,71788.0,82486.0,8027,36.9,0.0449101796407185,8027,12.7,8027,5247,738.626,7.103730440033251,8027,CO,13.65
8029,CO,"Delta County, Colorado",2023,3.66,22.88,3387000.0,8029,8029,CO,Delta,7.0,6.0,-14.28571428571429,0.2306273132562637,0.1931309700012207,-16.25841394309555,8029,"Delta County, Colorado",12959,1907,1467,626,11.3,11492,1281,8029,Delta County,57075.0,52865.0,61285.0,8029,24.2,0.0508526892507137,8029,14.0,8029,31598,1142.125,27.665973514282587,8029,CO,13.65
8031,CO,"Denver County, Colorado",2023,4.09,25.56,76085000.0,8031,8031,CO,Denver,117.0,111.0,-5.128205128205132,0.1680375337600708,0.1509099453687668,-10.192715882012,8031,"Denver County, Colorado",335428,36320,29550,12862,8.8,305878,23458,8031,Denver County,93572.0,90345.0,96799.0,8031,24.9,0.1031040938740951,8031,11.2,8031,718877,153.074,4696.271084573474,8031,CO,13.65
8033,CO,"Dolores County, Colorado",2023,3.72,23.22,232000.0,8033,8033,CO,Dolores,1.0,,,0.4866180121898651,,,8033,"Dolores County, Colorado",1254,247,93,27,7.4,1161,220,8033,Dolores County,57701.0,50966.0,64436.0,8033,17.6,0.0709728867623604,8033,21.6,8033,2432,1067.17,2.278924632439068,8033,CO,13.65
8035,CO,"Douglas County, Colorado",2023,4.2,26.26,24516000.0,8035,8035,CO,Douglas,25.0,29.0,15.999999999999988,0.0760618224740028,0.0803880840539932,5.687822667500585,8035,"Douglas County, Colorado",139960,5810,2951,667,2.1,137009,5143,8035,Douglas County,144807.0,138448.0,151166.0,8035,27.1,0.0243926836238925,8035,3.8,8035,377150,840.888,448.5139519174968,8035,CO,13.65
8037,CO,"Eagle County, Colorado",2023,4.48,27.98,5109000.0,8037,8037,CO,Eagle,17.0,16.0,-5.882352941176472,0.3114808201789856,0.2912851274013518,-6.483767689461152,8037,"Eagle County, Colorado",22058,1953,833,273,3.8,21225,1680,8037,Eagle County,110598.0,98831.0,122365.0,8037,22.2,0.0532233203372925,8037,8.7,8037,55135,1684.47,32.73136357429934,8037,CO,13.65
8039,CO,"Elbert County, Colorado",2023,3.83,23.95,1613000.0,8039,8039,CO,Elbert,1.0,,,0.0397930778563022,,,8039,"Elbert County, Colorado",10004,572,393,152,3.9,9611,420,8039,Elbert County,123083.0,112871.0,133295.0,8039,41.3,0.0132946821271491,8039,5.3,8039,27874,1850.086,15.066326646436975,8039,CO,13.65
8041,CO,"El Paso County, Colorado",2023,3.78,23.62,65133000.0,8041,8041,CO,El Paso,61.0,62.0,1.639344262295084,0.0885764062404632,0.0851285830140113,-3.892484887106251,8041,"El Paso County, Colorado",290190,24527,26900,9028,9.3,263290,15499,8041,El Paso County,88794.0,85296.0,92292.0,8041,23.5,0.0383955339605086,8041,8.5,8041,742999,2126.416,349.413755351728,8041,CO,13.65
8043,CO,"Fremont County, Colorado",2023,3.61,22.58,5350000.0,8043,8043,CO,Fremont,5.0,4.0,-20.0,0.106276698410511,0.0835648775100708,-21.37046148414595,8043,"Fremont County, Colorado",17976,2520,2878,1042,16.0,15098,1478,8043,Fremont County,61015.0,54902.0,67128.0,8043,24.7,0.0454494882064975,8043,13.3,8043,49634,1533.835,32.35941284427595,8043,CO,13.65
8045,CO,"Garfield County, Colorado",2023,3.95,24.69,5385000.0,8045,8045,CO,Garfield,10.0,8.0,-20.0,0.1699552983045578,0.1325249373912811,-22.02365050497097,8045,"Garfield County, Colorado",23404,1963,1868,673,8.0,21536,1290,8045,Garfield County,94696.0,89099.0,100293.0,8045,31.4,0.0517860194838489,8045,8.2,8045,62479,2947.425,21.19782522031943,8045,CO,13.65
8047,CO,"Gilpin County, Colorado",2023,4.08,25.49,549000.0,8047,8047,CO,Gilpin,,,,,,,8047,"Gilpin County, Colorado",3122,277,278,83,8.9,2844,194,8047,Gilpin County,88589.0,78869.0,98309.0,8047,32.1,0.0528507367072389,8047,11.2,8047,5901,150.023,39.33396879145198,8047,CO,13.65
8049,CO,"Grand County, Colorado",2023,4.67,29.19,1514000.0,8049,8049,CO,Grand,5.0,4.0,-20.0,0.3289906680583953,0.2532607316970825,-23.018870659234288,8049,"Grand County, Colorado",7475,525,228,40,3.1,7247,485,8049,Grand County,93257.0,88211.0,98303.0,8049,24.4,0.0140468227424749,8049,7.6,8049,15895,1846.447,8.608424720557915,8049,CO,13.65
8051,CO,"Gunnison County, Colorado",2023,3.63,22.65,1395000.0,8051,8051,CO,Gunnison,5.0,5.0,0.0,0.304006814956665,0.2842039465904235,-6.51395540888262,8051,"Gunnison County, Colorado",8494,889,648,254,7.6,7846,635,8051,Gunnison County,79658.0,70450.0,88866.0,8051,20.2,0.0235460324935248,8051,11.3,8051,17241,3239.14,5.322709114147583,8051,CO,13.65
8053,CO,"Hinsdale County, Colorado",2023,4.1,25.6,70000.0,8053,8053,CO,Hinsdale,2.0,,,2.5542783737182626,,,8053,"Hinsdale County, Colorado",511,23,63,0,12.3,448,23,8053,Hinsdale County,71541.0,62238.0,80844.0,8053,7.6,0.0156555772994129,8053,4.1,8053,1005,1117.231,0.8995453939248016,8053,CO,13.65
8055,CO,"Huerfano County, Colorado",2023,3.59,22.45,871000.0,8055,8055,CO,Huerfano,4.0,3.0,-25.0,0.6076257228851318,0.4358564615249633,-28.26892524308758,8055,"Huerfano County, Colorado",3100,494,589,298,19.0,2511,196,8055,Huerfano County,47855.0,42118.0,53592.0,8055,21.1,0.032258064516129,8055,17.3,8055,6972,1591.033,4.382058700228091,8055,CO,13.65
8057,CO,"Jackson County, Colorado",2023,4.84,30.23,202000.0,8057,8057,CO,Jackson,2.0,,,1.474926233291626,,,8057,"Jackson County, Colorado",658,103,103,18,15.7,555,85,8057,Jackson County,96811.0,92745.0,100877.0,8057,12.2,0.0319148936170212,8057,14.6,8057,1372,1613.726,0.8502062927659342,8057,CO,13.65
8059,CO,"Jefferson County, Colorado",2023,4.1,25.62,49264000.0,8059,8059,CO,Jefferson,61.0,59.0,-3.278688524590168,0.1066763699054718,0.1011515855789185,-5.179014182287023,8059,"Jefferson County, Colorado",241735,16289,13200,4284,5.5,228535,12005,8059,Jefferson County,102146.0,99249.0,105043.0,8059,26.0,0.0398452851262746,8059,6.7,8059,579377,764.383,757.9668830939463,8059,CO,13.65
8061,CO,"Kiowa County, Colorado",2023,3.49,21.79,119000.0,8061,8061,CO,Kiowa,2.0,,,1.485884070396423,,,8061,"Kiowa County, Colorado",585,53,92,19,15.7,493,34,8061,Kiowa County,55523.0,48473.0,62573.0,8061,17.3,0.0307692307692307,8061,11.8,8061,1376,1767.809,0.7783646310206589,8061,CO,13.65
