county_fips,total_population,land_area_sqmi,population_density
18123,19270,381.74,50.47938387384083
18125,12154,334.351,36.3510203349175
18127,174818,418.113,418.111850145774
18129,25116,409.385,61.35056242900937
18131,12441,433.675,28.68738110336081
18133,37280,480.537,77.57987418242509
18135,24387,452.379,53.90833792019523
18137,29095,446.427,65.17302940906352
18139,16739,408.137,41.01318919872494
18141,273040,457.781,596.44240368211
18143,24526,190.403,128.81099562506893
18145,45265,411.136,110.09738869863013
18147,19955,396.888,50.27866803733043
18149,23365,309.144,75.57966513987009
18151,34726,308.78,112.46194701729388
18153,20780,447.196,46.46732081682305
18155,9909,220.668,44.904562510196314
18157,189071,498.898,378.97726589403044
18159,15346,260.541,58.90051853642997
18161,6985,161.19,43.333953719213355
18163,180117,233.401,771.7062052004918
18165,15421,256.894,60.0286499490062
18167,106109,403.631,262.8861509646187
18169,30844,412.539,74.76626452286935
18171,8464,364.69,23.20875263922784
18173,65261,384.63,169.6721524582066
18175,28212,513.689,54.92038957423656
18177,66397,401.755,165.2673893293176
18179,28420,368.087,77.21000741672485
18181,24717,505.136,48.931376896518955
18183,34618,335.622,103.14580093080906
19001,7460,569.271,13.10447923748092
19003,3622,423.433,8.553891642833696
19005,14092,639.071,22.050758053487012
19007,12184,497.299,24.500350895537697
19009,5599,442.96,12.639967491421348
19011,25724,716.102,35.92225688519233
19013,131049,565.757,231.6347831312737
19015,26668,570.461,46.74815631568153
19017,25204,435.479,57.8764992112134
19019,20694,571.079,36.236667781515344
19021,20753,574.899,36.0985146956248
19023,14268,580.138,24.594148288855408
19025,9803,569.846,17.202893413308157
19027,20594,569.453,36.1645298207227
19029,13096,564.258,23.20924116273052
19031,18349,579.462,31.665579451284124
19033,42632,568.3,75.01671652296324
19035,11600,576.907,20.107226988058734
19037,11807,504.324,23.411537027783726
19039,9662,431.111,22.411861446356042
19041,16461,567.238,29.019564979779208
19043,17013,778.464,21.854575163398692
19045,46268,694.959,66.57658941031055
19047,16277,714.198,22.79059868551858
19049,107968,588.233,183.54631583063176
19051,9157,502.188,18.234207109688004
19053,7759,531.883,14.587794684169262
19055,17558,577.684,30.393779298024526
19057,38487,416.129,92.48814670450749
19059,17990,380.532,47.27591897659067
19061,99030,608.299,162.7982291603307
19063,9262,395.89,23.3953876076688
19065,19288,730.817,26.392380034947188
19067,15328,500.571,30.62103078284599
19069,9956,581.972,17.107352243750558
19071,6514,511.168,12.743364216852385
19073,8688,569.558,15.253933752137623
19075,12384,501.855,24.676450369130524
19077,10688,590.604,18.09672809530582
19079,14886,576.731,25.810993340049347
19081,10671,571.005,18.68810255601965
19083,16639,569.307,29.226761659350753
19085,14632,696.874,20.996622057932996
19087,20004,434.288,46.06159967579118
19089,9445,473.247,19.95786555435111
19091,9591,434.372,22.080152496017238
19093,6911,431.513,16.015739966119213
19095,16507,586.455,28.147087159287583
19097,19390,636.042,30.48540819631408
19099,37954,730.426,51.9614581080082
19101,15705,435.524,36.06001047014631
19103,156639,612.997,255.52979867764444
19105,20896,575.618,36.30185296498719
19107,9924,579.175,17.13471748607934
19109,14516,972.731,14.92293347287174
19111,32893,517.55,63.55521205680611
19113,230004,717.01,320.7821369297499
19115,10678,401.777,26.57693197968027
19117,8716,430.681,20.237716546585524
19119,12162,587.609,20.697436560706183
19121,16926,561.006,30.170800312296127
19123,22021,570.851,38.57574042963926
19125,33642,554.49,60.67196883622788
19127,40114,572.503,70.0677551034667
19129,14568,437.431,33.303538158018064
19131,10575,469.256,22.535673491654876
19133,8557,694.072,12.32869212416003
19135,7513,433.708,17.32271482195394
19137,10214,424.097,24.08411283267743
19139,42559,437.44,97.29105705925384
19141,14126,573.035,24.65119931592311
19143,6100,398.687,15.300222981938212
19145,15131,534.944,28.28520368487169
19147,8863,563.864,15.718329242512379
19149,25747,862.828,29.84024625997302
19151,7046,577.241,12.206340159482782
19153,503175,572.381,879.0910250340246
19155,93424,951.272,98.20955520608196
19157,18545,584.923,31.705027841271416
19159,4645,535.485,8.674379301007498
19161,9689,575.022,16.849790094987668
19163,174608,458.096,381.1602808145018
19165,11778,590.776,19.93649031104852
19167,36212,767.911,47.15650641806147
19169,100466,572.544,175.4729767493852
19171,16868,721.011,23.394927400552834
19173,5868,531.902,11.032107418283818
19175,11993,423.645,28.30907953593221
19177,7241,484.792,14.936302579250484
19179,35362,431.843,81.88624106446092
19181,54409,569.658,95.5116929807007
19183,22561,568.828,39.662252913007094
19185,6532,525.469,12.430799913981604
19187,36886,715.704,51.5380660161184
19189,10583,400.489,26.425195198869385
19191,19873,689.844,28.80796237990038
19193,106247,872.896,121.71782205440282
19195,7350,400.123,18.369351424436985
19197,12791,580.412,22.037793842994287
20001,12483,500.297,24.95117899967419
20003,7834,579.641,13.515262032878972
20005,16208,431.174,37.59039274167738
20007,4069,1134.075,3.5879461234927144
20009,25097,895.257,28.033290999120926
20011,14394,635.461,22.651272068624195
20013,9343,570.871,16.36621933851956
20015,68287,1429.716,47.76263257877789
20017,2561,773.053,3.312838835112211
20019,3370,638.881,5.274847741598201
20021,19151,587.567,32.593729736353474
20023,2628,1019.89,2.5767484728745256
20025,1974,974.638,2.0253673671660657
20027,8048,645.298,12.471757234641979
20029,8898,715.342,12.43880549443483
20031,8308,626.885,13.25282946632955
20033,1729,788.298,2.1933329781377093
20035,34411,1125.738,30.5675032734082
20037,39008,589.771,66.14092588479258
20039,2726,893.517,3.050865288517174
20041,18445,847.068,21.775111325182866
20043,7503,393.475,19.068555816760913
20045,120302,455.766,263.9556263521193
20047,2779,621.894,4.46860719029288
20049,2453,644.264,3.807445395055443
20051,28920,899.912,32.13647556649983
20053,6360,715.575,8.887957237186876
20055,38084,1301.997,29.25045142193108
20057,34074,1098.271,31.025129499003434
20059,26106,571.772,45.65805950623675
20061,35815,384.652,93.1101359150609
20063,2799,1071.666,2.6118212204175557
20065,2389,898.527,2.6587960072429655
20067,7229,574.808,12.576373328137395
20069,5701,868.867,6.5614184909773305
20071,1304,778.404,1.675222635032708
20073,5919,1143.304,5.17710075360534
20075,2471,996.514,2.4796440391203736
20077,5400,801.274,6.739267716162012
20079,33756,539.756,62.53936964109709
20081,3641,577.521,6.3045326490292135
20083,1652,859.992,1.9209481018428078
20085,13341,656.219,20.330103212494606
20087,18349,532.626,34.450064397907724
20089,2916,909.971,3.2044977257516996
20091,620631,473.614,1310.4152326578185
20093,3864,870.543,4.438609006103087
20095,7186,863.419,8.322726277740008
20097,2422,722.64,3.3515996900254623
20099,19869,645.393,30.78589324644054
20101,1461,717.409,2.03649522099667
20103,83123,463.407,179.37363915521345
20105,2923,719.396,4.063130737451973
20107,9767,594.081,16.44051905379906
20109,2707,1072.993,2.522849636484115
20111,32186,847.478,37.97856699524944
20113,30205,898.285,33.62518577066299
20115,11754,944.299,12.447328653318493
20117,9993,900.178,11.101137774973393
20119,3903,978.083,3.9904588874359335
20121,34938,575.879,60.66899470201205
20123,5779,701.792,8.234633623637773
20125,30940,643.594,48.0737856474734
20127,5340,695.343,7.679663130282465
20129,2611,729.731,3.578030808613037
20131,10160,717.427,14.161719589588905
20133,15656,571.481,27.395486464116917
20135,2653,1074.739,2.4685063071127034
20137,5359,878.044,6.103338784844495
20139,15744,705.506,22.31589809299992
20141,3452,892.516,3.867717777608469
20143,5819,720.73,8.073758550358663
20145,6144,754.263,8.145699842097518
20147,4813,885.871,5.433070955026183
20149,26204,840.735,31.167966124878827
20151,9127,735.039,12.417028212108473
20153,2516,1069.416,2.352685951958826
20155,61553,1255.308,49.034181252728416
20157,4646,717.377,6.476371559166241
20159,9350,726.234,12.874638202012022
20161,71946,609.66,118.01003838204902
20163,4813,890.527,5.4046648782125635
20165,2947,717.763,4.1058120856048586
20167,6679,886.26,7.5361632026719025
20169,53668,720.246,74.51343013359325
20171,5027,717.585,7.005441864030045
20173,528226,997.001,529.8149149298747
20175,21486,639.653,33.59008712536328
20177,178025,544.026,327.23619826993564
20179,2426,895.957,2.70771923206136
20181,5858,1056.064,5.54701230228471
20183,3552,895.464,3.9666586261424244
20185,3978,792.046,5.0224355656110875
20187,2038,680.352,2.9955082075161092
20189,5162,727.26,7.097874212798724
20191,22353,1181.668,18.91648077124878
20193,7885,1074.686,7.337026815274416
20195,2777,889.474,3.122069897489977
20197,7009,794.336,8.823721951416026
20199,1417,913.652,1.550918730545109
20201,5533,894.759,6.183788036778618
20203,2091,718.566,2.909962341663814
20205,8505,570.423,14.90998785112101
20207,3109,497.819,6.245241744489463
20209,167654,151.638,1105.619963333729
21001,19089,405.292,47.099375265240866
21003,21293,343.724,61.94795824556912
21005,24353,202.26,120.40442994165926
21007,7654,247.095,30.975940427770695
21009,44938,487.365,92.20604680270434
21011,12851,277.992,46.22794900572678
21013,23509,358.999,65.48486207482472
21015,139841,246.268,567.8407263631491
21017,20240,289.75,69.85332182916306
21019,47911,159.866,299.69474434839174
21021,30941,180.336,171.57417265548753
21023,8444,202.665,41.66481632250265
21025,13276,492.422,26.960615082185605
21027,20881,569.725,36.65101584097591
21029,84027,297.084,282.83919699478935
21031,12393,426.112,29.08390282367077
21033,12618,344.835,36.59141328461438
21035,38224,384.85,99.32181369364687
21037,93426,151.32,617.4068199841396
21039,4762,189.463,25.13419506711073
21041,10954,128.7,85.11266511266513
21043,26341,409.497,64.32525757209454
21045,15914,444.258,35.8215271306313
21047,72069,717.66,100.42220550121228
21049,37192,252.482,147.30555049468873
21051,19921,469.296,42.44868910026934
21053,9202,197.063,46.695726747283864
21055,8979,359.566,24.971771524560165
21057,5948,305.147,19.492244721396574
21059,103648,458.397,226.10968221868816
21061,12355,302.806,40.80170141939063
21063,7307,234.321,31.18371806197481
21065,14035,253.081,55.45655343546137
21067,323725,283.855,1140.459037184478
21069,15323,348.672,43.94674651248164
21071,35224,393.3,89.56013221459446
21073,51842,207.909,249.3494750107018
21075,6409,205.932,31.12192374181769
21077,8769,98.281,89.22375637203528
21079,17568,229.925,76.40752419267152
21081,25418,257.976,98.52854529103483
21083,36630,551.757,66.38792076946918
21085,26707,499.536,53.463614234009164
21087,11369,285.963,39.75689162583971
21089,35501,344.454,103.0645601444605
21091,9034,187.675,48.13640602104702
21093,111942,623.899,179.42327203601866
21095,25772,465.83,55.32490393491188
21097,19140,306.458,62.45554040031586
21099,19603,412.67,47.50284731141105
21101,44280,436.361,101.47561308182904
21103,15856,286.251,55.39194622900881
21105,4439,242.331,18.317920530183923
21107,45119,542.187,83.2166761652345
21109,13086,345.227,37.9054940662231
21111,783022,380.83,2056.0932699629757
21113,54588,172.112,317.1655666077903
21115,22334,261.966,85.25533847903927
21117,171288,160.371,1068.0734047926371
21119,13830,351.524,39.34297515959081
21121,29865,386.33,77.3043770869464
21123,15107,261.04,57.8723567269384
21125,62983,433.703,145.22149950542192
21127,16077,415.597,38.684109846798705
21129,7339,208.821,35.14493274143884
21131,10079,400.878,25.14231262379078
21133,20808,337.934,61.57415353293838
21135,12965,482.858,26.850544052288665
21137,24504,332.903,73.60702667143282
21139,8903,312.96,28.44772494887526
21141,27986,552.216,50.67944427542845
21143,8900,213.785,41.630610192483104
21145,67564,248.786,271.5747670688865
21147,16867,426.705,39.5284798631373
21149,9114,252.525,36.09147609147609
21151,95769,437.929,218.68613405369365
21153,11348,308.443,36.79123857568497
21155,19749,343.551,57.484914903464116
21157,31743,302.125,105.065784029789
21159,11027,229.622,48.022402034648245
21161,16956,240.127,70.61263414776347
21163,30158,305.463,98.72881494649106
21165,6230,203.538,30.608535015574486
21167,23028,249.383,92.33989486051576
21169,10425,289.651,35.99158987885421
21171,11269,329.475,34.20289855072463
21173,28395,197.376,143.86247568093384
21175,14053,381.104,36.874448969310215
21177,30591,467.28,65.46610169491525
21179,47606,418.685,113.70361966633627
21181,7708,195.306,39.46627343758
21183,23735,587.095,40.42786942488013
21185,69257,187.294,369.7769282518393
21187,11330,350.485,32.32663309414097
21189,3971,197.402,20.11631087830924
21191,14723,277.148,53.123241012022454
21193,27499,339.724,80.94512015636222
21195,56727,786.222,72.1513770919664
21197,13038,178.962,72.85345492339157
21199,65897,658.1,100.13219875398875
21201,2283,99.591,22.92375817091906
21203,16163,316.567,51.05712218898369
21205,24578,279.881,87.81589318317428
21207,18221,253.272,71.94241763795445
21209,59536,282.194,210.97542825148656
21211,49096,379.79,129.27143947971246
21213,19972,234.175,85.28664460339489
21215,20193,186.67,108.17485402046393
21217,26397,266.414,99.08263079267607
21219,12469,374.513,33.293904350449786
21221,14315,441.433,32.42847725475893
21223,8550,147.771,57.85979657713625
21225,13260,342.878,38.67264741394899
21227,140918,541.724,260.1287740620685
21229,12140,297.284,40.836371954091035
21231,19602,458.043,42.795108756164815
21233,12842,332.026,38.677693915536736
21235,36920,437.922,84.30725106297469
21237,6443,222.159,29.00175099815898
21239,27279,189.573,143.89707395040432
22001,56955,655.244,86.9218184371013
22003,22477,762.084,29.49412400732728
22005,130314,289.97,449.4051108735386
22007,20484,344.021,59.54287674298953
22009,38905,831.675,46.779090389875854
22011,36676,1157.477,31.686158774645197
22013,12638,811.344,15.576623479066832
22015,129789,839.576,154.58874479499175
22017,230004,879.468,261.52628634583635
22019,207088,1064.081,194.61676319753855
22021,9500,529.77,17.932310247843404
22023,5015,1284.639,3.903820450725846
22025,8583,707.952,12.123703301918773
22027,13833,754.794,18.326854744473327
22029,18174,697.14,26.06936913675876
22031,27026,876.449,30.835793069533995
22033,452938,455.502,994.3710455716989
22035,7072,420.887,16.8026097266012
22037,19271,453.293,42.51334126050921
22039,32060,662.431,48.397493474792086
22041,19408,624.298,31.087717724548213
22043,22095,643.75,34.32233009708738
22045,68599,574.741,119.356370956657
22047,29815,618.719,48.188272867004244
22049,14884,569.378,26.140806283347793
22051,430920,300.864,1432.2750478621572
22053,31924,651.52,48.99926326129666
22055,247997,268.827,922.515223545254
22057,96252,1067.793,90.14106666741588
22059,14789,624.854,23.66792882817426
22061,48174,471.636,102.14233010202783
22063,148115,648.131,228.5263318680946
22065,9513,623.885,15.248002436346443
22067,24551,794.95,30.883703377570914
22069,36693,1253.008,29.283931148085248
22071,371853,169.5,2193.8230088495575
22073,158480,610.35,259.6542967149996
22075,22803,780.595,29.212331618829225
22077,20217,556.875,36.3043771043771
22079,127527,1324.11,96.3114846953803
22081,7443,388.98,19.13465987968533
22083,19822,555.613,35.67591111079114
22085,21977,866.625,25.35929612000577
22087,44419,377.517,117.660926527812
22089,51396,277.742,185.0494343671465
22091,10858,408.527,26.578414645788406
22093,19528,237.861,82.09836837480714
22095,40743,214.474,189.9670822570568
22097,81670,924.029,88.38467190964786
22099,51353,737.47,69.63401901094282
22101,47828,558.527,85.63238661694062
22103,272421,845.281,322.2845420635268
22105,136738,791.172,172.82967546879817
22107,3935,603.302,6.522438181872428
22109,106186,1229.888,86.3379429671645
22111,20821,876.913,23.743518456220855
22113,57123,1172.055,48.73747392400527
22115,47117,1326.726,35.51373833029578
22117,45120,669.637,67.37978934855751
22119,35820,593.319,60.37224494749031
22121,27974,192.346,145.43582918282678
22123,9464,359.686,26.311838659275036
22125,15327,403.316,38.002459609834474
22127,13467,950.004,14.175729786400899
23001,113423,467.954,242.38066134705548
23003,67058,6671.136,10.051961165234825
23005,308827,836.193,369.3250242467947
23007,30413,1697.007,17.921552474444713
23009,56460,1587.128,35.57369033877545
23011,126808,867.472,146.18108711289818
23013,41003,365.146,112.29206947358043
23015,36099,455.867,79.187570058811
23017,59255,2076.957,28.52971919977159
23019,154710,3397.182,45.54068636887868
23021,17263,3960.847,4.358411218610565
23023,37285,253.979,146.8034758779269
23025,50959,3924.27,12.985599869529874
23027,40192,729.981,55.05896728818969
23029,31331,2562.725,12.225658234886692
23031,216731,991.196,218.65604784522938
24001,67452,422.199,159.76352383591623
24003,598166,414.806,1442.037964735322
24005,850796,598.358,1421.884557405433
24009,94313,213.19,442.38941789014495
24011,33669,319.442,105.39941523030785
24013,175321,447.615,391.6781162382851
24015,104960,346.3,303.0898065261334
24017,170527,457.819,372.47689589117095
24019,32754,540.765,60.56974841197193
24021,287048,660.621,434.51237547701334
24023,28615,649.077,44.08567858666999
24025,263757,437.125,603.3903345724907
24027,336328,250.95,1340.2191671647738
24029,19346,276.988,69.84418097534912
24031,1065949,493.143,2161.5413784642587
24033,959754,482.643,1988.5381120206862
24035,51825,371.669,139.43858648421042
24037,115126,358.564,321.07517765308285
24039,24822,319.749,77.62964074946285
24041,37917,268.556,141.1884299736368
24043,155709,457.784,340.13639620432343
24045,104914,374.43,280.1965654461448
24047,53700,468.402,114.64511253154342
24510,573243,80.946,7081.795270921355
25001,231668,394.2,587.691527143582
25003,129430,926.874,139.64141835891394
25005,582270,553.111,1052.7181704938068
25007,20933,103.202,202.83521637177574
25009,813054,492.513,1650.8274908479573
25011,70944,699.208,101.46336998432513
25013,462815,617.005,750.0992698600497
25015,162028,527.236,307.3158888998475
25017,1638365,817.866,2003.2193537816709
25019,14483,46.192,313.5391409767925
25021,730082,396.103,1843.1620058419148
25023,535075,658.501,812.5652049123692
25025,785121,58.253,13477.777968516642
25027,867788,1510.677,574.4364943664331
26001,10397,674.655,15.410839614321395
26003,8762,915.034,9.575600469490752
26005,121456,825.253,147.17426049950743
26007,28880,571.899,50.49842716983243
26009,24127,475.679,50.7211796190288
26011,15077,363.178,41.51407849594414
26013,8191,898.427,9.117045680951263
26015,63409,553.104,114.64209262634151
26017,103008,442.409,232.83432299071674
26019,18310,319.696,57.27315950152644
26021,153288,567.781,269.97733280965724
26023,45300,506.411,89.4530332082044
26025,133778,706.262,189.41695857911088
26027,51520,490.108,105.11968790552287
26029,26108,416.33,62.70986957461629
26031,25865,715.279,36.16071490984637
26033,36295,1558.508,23.28829880886078
26035,31218,564.367,55.31506980386876
26037,79626,567.349,140.34747571600548
26039,13369,556.415,24.02703018430488
26041,36813,1171.094,31.434709767106654
26043,25954,760.948,34.10745543716522
26045,109130,575.209,189.7223444000355
26047,34125,467.547,72.98731464430314
26049,403305,636.943,633.1885270738512
26051,25693,501.786,51.20310251780639
26053,14319,1102.136,12.992044538967969
26055,96166,464.336,207.10433823782776
26057,41385,568.381,72.81207499898836
26059,45654,598.152,76.32508125025076
26061,37693,1009.101,37.353049892924496
26063,31113,836.017,37.215750397420145
26065,283913,556.087,510.5550030840498
26067,66574,571.32,116.5266400616117
26069,25347,549.477,46.129319334567235
26071,11667,1166.096,10.005179676458885
26073,64565,572.7,112.73790815435655
26075,160060,701.897,228.039156742371
26077,262375,561.955,466.8968155813188
26079,18239,559.744,32.58453864623828
26081,663150,848.931,781.158892772204
26083,2133,540.112,3.9491809106259446
26085,12563,567.594,22.133778722114748
26087,88837,646.983,137.3096356473045
26089,22734,347.199,65.47829918864973
26091,98415,749.638,131.28336610470654
26093,195833,565.283,346.43355628950457
26095,6271,899.075,6.974946472763674
26097,10957,1021.879,10.722404511688762
26099,879853,479.348,1835.5203317840067
26101,25350,542.325,46.74318904715807
26103,67112,1809.051,37.0979038180792
26105,29207,494.969,59.00773583800198
26107,41242,555.155,74.28916248615252
26109,23247,1044.041,22.266366933865626
26111,83757,517.859,161.73707514979944
26113,15207,564.788,26.92514713485414
26115,155505,549.353,283.069356133488
26117,67816,705.329,96.148038716684
26119,9516,546.675,17.407051721772536
26121,175961,503.914,349.18855201482796
26123,50792,838.887,60.54689129763604
26125,1279825,867.393,1475.4845842657248
26127,26915,538.105,50.01811914031648
26129,20885,563.503,37.06280179519896
26131,5850,1310.978,4.462317445449123
26133,23227,566.286,41.01637688376545
26135,8425,565.674,14.893737382308538
26137,25584,515.006,49.67709114068574
26139,301203,563.52,534.5027683134583
26141,13209,658.717,20.052617436623013
26143,23737,519.897,45.65712054503103
26145,188665,800.806,235.59388915667463
26147,160221,721.488,222.07022154214621
26149,60969,500.64,121.78211888782359
26151,40462,962.571,42.0353407696679
26153,8128,1171.876,6.9358874147094065
26155,67991,530.967,128.05127248962742
26157,52980,804.84,65.82674817355002
26159,75795,607.793,124.70528617473383
26161,369822,706.003,523.8249695822822
26163,1772259,611.835,2896.6289931108877
26165,34077,564.925,60.32128158605125
27001,16056,1821.369,8.815347137235783
27003,370349,421.973,877.6604190315494
27005,35343,1315.037,26.876049875402746
27007,46512,2504.643,18.57031121800592
27009,41593,408.303,101.86797549858805
27011,5127,499.129,10.271893638718648
27013,69871,747.836,93.43091265999497
27015,25800,611.109,42.218327663313744
27017,36518,861.191,42.404065996973955
27019,110041,353.879,310.95656990101133
27021,30992,2021.464,15.331462741854418
27023,12377,581.223,21.294752616465626
27025,57991,414.9,139.7710291636539
27027,66059,1045.176,63.20370923174662
27029,8616,999.003,8.624598724928754
27031,5635,1452.576,3.8793150926354283
27033,11458,639.973,17.903880319951
27035,67686,998.359,67.79725529594063
27037,445771,562.557,792.4014810943602
27039,21045,439.396,47.8952926289725
27041,39575,636.878,62.13905960011179
27043,13914,712.479,19.528996644111615
27045,21414,861.333,24.861464729669013
27047,30623,707.245,43.29899822550884
27049,47943,756.713,63.35691338724193
27051,6127,547.8,11.184738955823294
27053,1269496,554.006,2291.4842077522626
27055,18653,552.113,33.78475058547797
27057,21831,926.012,23.57528844118651
27059,42596,435.781,97.74634506782076
27061,45275,2667.513,16.97273827718928
27063,9933,702.972,14.130008023079156
27065,16390,521.61,31.4219435977071
27067,44079,797.365,55.2808312378898
27069,4084,1099.0,3.7161055505004548
27071,11833,3104.706,3.811310958267868
27073,6682,765.021,8.734400755011954
27075,10879,2109.108,5.158104753289067
27077,3821,1297.653,2.944546808738546
27079,29113,448.733,64.87822379900743
27081,5603,536.786,10.438051663046355
27083,25503,714.411,35.69793858157279
27085,36798,491.51,74.86724583426583
27087,5358,557.867,9.604439767901669
27089,8909,1775.06,5.018985273737226
27091,19780,712.331,27.76798988110864
27093,23468,607.968,38.6007158271488
27095,27125,572.306,47.39597348271728
27097,34249,1125.094,30.44101203988289
27099,40343,711.273,56.719431216987005
27101,8097,704.667,11.490533826615975
27103,34411,448.517,76.72172961114072
27105,22041,715.117,30.82152990349831
27107,6367,872.789,7.295004863718494
27109,164498,653.509,251.7149725558485
27111,60475,1971.635,30.6725129144086
27113,13791,616.52,22.369104003114256
27115,29640,1411.337,21.00136253779218
27117,9284,465.053,19.963316009143043
27119,30705,1970.999,15.578394509586255
27121,11418,674.554,16.926739742111085
27123,542945,152.249,3566.164638191384
27125,3915,432.407,9.053969986609838
27127,15350,878.573,17.471513465585673
27129,14558,982.905,14.811197419893073
27131,67917,495.845,136.9722393086549
27133,9621,482.459,19.94159089166126
27135,15302,1671.739,9.153342716775764
27137,200123,6248.116,32.0293349227191
27139,154557,356.11,434.0147707169133
27141,100560,432.947,232.26861486509895
27143,15005,588.841,25.482260915934862
27145,160865,1342.876,119.79140292923546
27147,37439,429.548,87.15906022144208
27149,9739,563.659,17.278177053857032
27151,9748,742.027,13.136988276706912
27153,25575,945.098,27.060685770152936
27155,3243,573.872,5.65108595645022
27157,21565,522.922,41.23942002822601
27159,14256,536.347,26.579807475384406
27161,18885,423.363,44.60711021038683
27163,276238,384.718,718.0272303349466
27165,11205,434.947,25.761759478741087
27167,6371,751.038,8.482926296672073
27169,49779,626.177,79.49669182994585
27171,148269,661.148,224.25992364795778
27173,9451,759.101,12.45025365531069
28001,28803,462.344,62.29776962607929
28003,34289,400.044,85.71307156212816
28005,12565,730.1,17.209971236816873
28007,17526,734.957,23.84629304843685
28009,7589,406.616,18.663800735829383
28011,29534,876.507,33.6951102501178
28013,12922,586.573,22.02965359810288
28015,9686,628.388,15.414043552709472
28017,16915,501.782,33.7098580658533
28019,8118,418.197,19.411903959138876
28021,8582,487.415,17.607172532646718
28023,15314,691.576,22.143625574051153
28025,18383,410.072,44.82871300649642
28027,20540,553.102,37.13600746336119
28029,27855,777.285,35.83627626932206
28031,18148,413.819,43.85492207945986
28033,191301,476.346,401.60093713393206
28035,78272,466.042,167.95052806399426
28037,7622,563.964,13.5150470597414
28039,25170,478.696,52.58034326587229
28041,13615,712.738,19.10239106095087
28043,21217,422.122,50.26272025622924
28045,46167,473.964,97.4061321112996
28047,210891,573.635,367.6397012037271
28049,218533,869.845,251.23211606665555
28051,16191,756.674,21.397589979304165
28053,7395,418.68,17.662654055603323
28055,928,412.98,2.2470821831565693
28057,24036,532.795,45.11303597068291
28059,145249,722.825,200.94628713727388
28061,16059,676.311,23.74499305792749
28063,7068,519.933,13.594059234555221
28065,11117,408.446,27.217796232549713
28067,66472,694.845,95.66450071598702
28069,8729,766.182,11.39285443928466
28071,58327,631.697,92.33382460261802
28073,65713,496.57,132.33380993616208
28075,71504,703.674,101.61523660103968
28077,11786,430.602,27.370982949452163
28079,21319,582.897,36.5742146554194
28081,83034,449.965,184.5343526718745
28083,27141,594.074,45.68622764167427
28085,34877,586.207,59.49604832422677
28087,57838,505.448,114.42917965844163
28089,111647,714.208,156.32280792150186
28091,24193,542.398,44.603778037529636
28093,33979,706.185,48.11628680869744
28095,33747,765.092,44.10842094806899
28097,9602,406.981,23.593238996415067
28099,28932,570.134,50.745964983670504
28101,21093,577.77,36.50760683316891
28103,10025,695.158,14.421181947125689
28105,51771,458.239,112.97816205080755
28107,32808,685.175,47.882657715182255
28109,57458,811.319,70.820478751268
28111,11449,647.282,17.68780840499195
28113,39602,409.185,96.78262888424551
28115,31550,497.813,63.377211924959774
28117,25184,414.985,60.68653083846404
28119,5774,405.012,14.256367712561604
28121,158854,775.496,204.84180447094505
28123,27718,609.231,45.49669993811871
28125,3872,431.72,8.968776058556472
28127,25691,589.165,43.60578106302989
28129,14132,636.268,22.210766532341715
28131,18894,445.485,42.41220243105828
28133,24333,697.759,34.873072221211046
28135,11764,645.59,18.222091420251243
28137,28321,404.763,69.96934008296213
28139,21523,457.822,47.01172071241662
28141,18660,424.297,43.97862817790368
28143,9475,454.13,20.864069759760422
28145,28122,415.607,67.6648853363875
28147,13839,403.928,34.261056425897685
28149,43020,588.534,73.09688140362324
28151,42765,723.972,59.06996403175813
28153,19718,810.716,24.321710685369474
28155,9972,421.158,23.677574686934594
28157,8162,678.106,12.036466275184116
28159,17536,607.251,28.877679905014567
28161,12419,467.151,26.58455189007409
28163,24835,922.339,26.926108513247296
29001,25301,567.324,44.59709090396317
29003,18065,432.632,41.75604208657705
29005,5187,547.285,9.477694437084883
29007,24548,692.25,35.46117732033225
29009,35033,778.122,45.02250289800315
29011,11690,592.03,19.745620998935866
29013,16186,836.696,19.345138497136354
29015,20151,704.033,28.622237878054012
29017,10559,617.904,17.0884150288718
29019,188043,685.551,274.2946914233952
29021,83568,408.249,204.69860305842758
29023,42020,694.756,60.48166550558758
29025,8927,426.393,20.936084785632037
29027,44741,834.568,53.60977176215719
29029,43667,656.036,66.56189599351255
29031,82735,578.517,143.01221917419883
29033,8411,694.622,12.108744036324794
29035,5297,507.359,10.44033908928392
29037,110773,696.615,159.01609928009015
29039,14615,474.47,30.802790482011506
29041,7390,751.178,9.837881301103067
29043,92915,562.603,165.15198105946823
29045,6675,504.606,13.228142352647412
29047,258122,397.649,649.1202039990042
29049,21414,418.94,51.114718098057004
29051,77032,391.548,196.7370539499627
29053,16824,564.75,29.790172642762283
29055,22797,742.477,30.70398140279093
29057,7641,490.01,15.593559315116018
29059,17551,540.951,32.44471310710212
29061,8477,563.282,15.049300350446135
29063,10876,421.358,25.81178000655025
29065,14539,752.761,19.314231210171624
29067,11965,813.623,14.705828129244134
29069,27493,541.909,50.73361025559642
29071,105950,922.678,114.82879184287476
29073,14746,519.005,28.412057687305516
29075,6245,491.422,12.708018770018436
29077,303375,675.329,449.22548861369796
29079,9787,435.293,22.48370637708394
29081,8190,722.517,11.33537342373951
29083,22328,696.936,32.03737502439248
29085,8585,398.808,21.526649415257467
29087,4240,462.693,9.163743562145958
29089,10147,463.801,21.87791746891447
29091,40383,927.177,43.55479050925551
